views,likes_x,dislikes,comment_total,L/D,likes_y,replies,poitive_score,negative_score,neutral_score,compound_score
1944910,5826,2697,13034,2.1601779755283577,0.17,0.043333333333333335,0.09400999999999997,0.14051333333333335,0.7654733333333334,-0.1339403333333334
308947,1337,49,383,27.285714285714253,6.56,0.55,0.14611000000000005,0.06404000000000001,0.76984,0.15611699999999998
5099132,62429,2128,7206,29.33693609022533,0.214,0.024,0.13256599999999993,0.068642,0.7967960000000003,0.0960473999999999
144507,11411,53,479,215.3018867924537,0.1175,0.0,0.3511699999999999,0.06277750000000001,0.5860925000000001,0.39431175
1699530,131032,1380,7045,94.95072463768145,0.7,0.08,0.24697,0.034080000000000006,0.718955,0.24653349999999982
3774065,72496,1943,4606,37.311374163664595,0.094,0.012,0.13977400000000004,0.11284000000000007,0.7473999999999996,0.020945199999999987
921008,24448,1062,5360,23.020715630885093,12.7325,1.3025,0.27152750000000014,0.041122500000000006,0.6873499999999997,0.42490549999999994
288058,1694,118,139,14.355932203389823,38.51020408163265,1.3061224489795917,0.17506122448979594,0.11544897959183671,0.7094897959183672,0.09116122448979591
76125,134,16,68,8.375,1.6603773584905661,0.8490566037735849,0.06376415094339624,0.09036792452830189,0.8458962264150945,-0.017756603773584904
184273,1043,14,107,74.5,4.202020202020202,0.5555555555555556,0.4091144781144778,0.07046801346801347,0.5204511784511787,0.3827636363636359
122594,3856,73,253,52.821917808219204,0.3825,0.055,0.1377124999999999,0.08208750000000001,0.7801899999999996,0.12422825
33635,1333,32,136,41.65625,2.6616161616161618,0.5707070707070707,0.2660050505050505,0.034525252525252514,0.6994949494949492,0.30547979797979796
117909,12080,30,2359,402.6666666666664,0.0375,0.0,0.46627999999999986,0.015,0.5187175000000004,0.6726130000000005
174248,1213,8,152,151.625,5.196969696969697,0.36363636363636365,0.20539015151515147,0.0864280303030303,0.7082045454545456,0.17021666666666663
531924,344,51,84,6.74509803921569,4.583941605839416,0.5328467153284672,0.09078832116788323,0.07554014598540146,0.8336788321167882,-0.003073722627737223
1297344,18729,669,4954,27.995515695067294,0.32,0.035,0.188995,0.09790000000000001,0.7130900000000006,0.17761499999999994
233903,7428,108,353,68.77777777777747,9.4,0.4266666666666667,0.11911,0.12153333333333331,0.759333333333334,-0.009624333333333335
110816,3644,110,719,33.12727272727263,0.68,0.05,0.13861500000000004,0.09430999999999999,0.7670700000000004,0.10846800000000004
154748,4855,52,402,93.36538461538373,0.27,0.065,0.30032249999999994,0.059367499999999976,0.6403174999999993,0.31469750000000013
74354,2052,44,196,46.63636363636388,4.4575,0.7425,0.12258749999999997,0.0630475,0.8143599999999998,0.14366674999999993
109832,9246,51,945,181.29411764705807,0.0875,0.0,0.13058249999999985,0.09961,0.7698099999999996,0.07143100000000006
3159145,47379,2907,3764,16.298245614035203,0.5166666666666667,0.01,0.16557000000000008,0.10150666666666665,0.7329166666666663,0.08593800000000008
57009,590,14,45,42.14285714285721,5.373493975903615,0.46987951807228917,0.08412048192771081,0.02627710843373494,0.8896024096385543,0.062073493975903636
277903,13343,212,6348,62.938679245283076,0.05,0.01,0.041420000000000005,0.03264,0.9259199999999999,0.020061999999999997
4813,4,25,28,0.16000000000000006,3.2903225806451615,0.1935483870967742,0.13958064516129032,0.12348387096774191,0.737,-0.01695806451612905
166154,13568,1091,2584,12.436296975252072,0.26,0.0,0.33163,0.08293,0.5754500000000001,0.32133
4041272,155844,40763,41376,3.823172975492511,0.1683366733466934,0.05811623246492986,0.1433346693386774,0.11028256513026051,0.7403647294589175,0.053417835671342694
389007,17527,286,1781,61.28321678321665,0.05333333333333334,0.013333333333333334,0.22230333333333344,0.05855000000000002,0.7191400000000006,0.28973533333333334
109331,2870,101,537,28.415841584158414,,,0.0,0.0,1.0,0.0
49324,526,31,132,16.967741935483897,1.8333333333333333,1.5263157894736843,0.11584210526315791,0.08314035087719299,0.8010175438596492,0.05786052631578947
614293,25382,1476,1338,17.196476964769612,0.09,0.03,0.11829999999999996,0.11294,0.7620900000000003,0.034753666666666676
733187,12590,505,1432,24.930693069307008,4.015,0.415,0.13923999999999995,0.11076000000000001,0.7449900000000004,0.031637
1595329,76458,1718,52400,44.504074505238925,0.135,0.025,0.06538250000000001,0.0614475,0.870675,0.015251749999999998
71451,3958,92,902,43.02173913043456,0.07,0.0,0.18451000000000012,0.036857499999999994,0.7786325000000001,0.3256184999999997
83634,52,42,52,1.2380952380952377,5.769230769230769,2.769230769230769,0.21176923076923077,0.07761538461538461,0.7105384615384615,0.10420769230769229
45080,331,299,1070,1.1070234113712434,1.315,0.2175,0.0876975,0.21505749999999998,0.6972500000000004,-0.24924750000000015
132561,802,45,64,17.822222222222166,3.8389830508474576,0.5805084745762712,0.2478559322033898,0.04400847457627118,0.7081186440677969,0.24098474576271192
165758,1228,576,722,2.131944444444453,0.6380090497737556,0.058823529411764705,0.07056561085972851,0.11359276018099548,0.8158371040723983,-0.06284932126696832
433110,81560,526,8298,155.05703422053196,0.0925,0.0125,0.19684499999999994,0.030770000000000006,0.7723650000000003,0.19718049999999998
73789,2457,284,342,8.651408450704263,0.1075,0.1125,0.1937950000000001,0.07337750000000005,0.7328124999999999,0.14577774999999984
985016,96098,526,6321,182.69581749049402,0.28,0.025,0.22343999999999992,0.05576500000000001,0.7158099999999998,0.276573
439973,22885,271,828,84.44649446494445,0.2,0.012,0.18409199999999984,0.07780200000000001,0.7380979999999999,0.16035639999999998
224401,17104,135,1165,126.69629629629564,0.095,0.0075,0.2162050000000001,0.06823249999999999,0.708085,0.2604562499999998
2003271,44723,1103,2091,40.546690843155304,0.12020033388981637,0.01001669449081803,0.21976293823038412,0.06337729549248744,0.7151953255425706,0.24083238731218706
8826,344,8,22,43.0,2.5714285714285716,0.42857142857142855,0.2690714285714286,0.012785714285714286,0.7180714285714285,0.37665714285714286
2227312,85408,2060,4287,41.46019417475699,0.15,0.042,0.12067800000000001,0.07142200000000003,0.8039060000000005,0.06649620000000002
56164,8211,55,1421,149.29090909090888,0.04,0.0,0.4088700000000001,0.025213333333333334,0.5658933333333335,0.704624666666667
1819923,57412,7235,14963,7.935314443676582,0.16,0.08,0.11628,0.15904999999999997,0.7246299999999998,-0.19971399999999992
276105,3623,66,354,54.89393939393975,5.071666666666666,0.41833333333333333,0.12491166666666671,0.10296666666666662,0.7537949999999995,0.06850216666666661
262878,7594,62,663,122.48387096774195,2.81,0.1,0.18272,0.01494,0.79234,0.24505300000000002
8134428,624601,6011,53798,103.90966561304235,0.13666666666666666,0.0033333333333333335,0.17679166666666674,0.12562333333333328,0.6975816666666662,0.12822916666666662
434503,1256,159,1768,7.899371069182418,0.262,0.286,0.14182199999999998,0.1574820000000001,0.7006719999999993,-0.05823280000000004
2355458,79210,1803,8886,43.93233499722647,0.15166666666666667,0.01,0.12104333333333339,0.09942499999999997,0.7795233333333332,0.02843516666666667
475355,6637,298,695,22.27181208053695,0.65,0.065,0.11278000000000002,0.044524999999999995,0.8427000000000003,0.111308
68153,3169,22,238,144.04545454545442,5.56,0.1,0.14230000000000004,0.09111000000000001,0.7665799999999997,0.119477
310423,24997,310,5518,80.63548387096728,0.092,0.022,0.16624000000000003,0.10392800000000003,0.7298199999999992,0.08119839999999998
2733050,157014,1902,9426,82.55205047318634,0.775,0.0,0.20446500000000004,0.04452999999999999,0.7460049999999998,0.19634999999999983
106171,1600,40,146,40.0,9.884210526315789,0.4105263157894737,0.22481052631578946,0.05690526315789474,0.7182631578947368,0.28351684210526307
376898,18066,165,455,109.49090909090799,2.194,0.122,0.24909999999999988,0.043365999999999995,0.7075460000000001,0.27394419999999986
84257,842,1,98,842.0,4.504,0.192,0.18656399999999995,0.08217200000000001,0.7312640000000001,0.17644519999999997
23122,1690,21,47,80.47619047619045,0.6,5.266666666666667,0.33659999999999995,0.0162,0.6471999999999999,0.6206200000000001
1043993,58482,588,3389,99.45918367346903,21.355,5.0,0.1850450000000001,0.04722499999999999,0.7627149999999997,0.211123
2384595,50009,1918,6584,26.073514077163686,0.12,0.01,0.2241699999999999,0.023860000000000003,0.7519599999999999,0.28414599999999995
157104,6057,129,1704,46.95348837209297,1.52,0.09,0.3307899999999999,0.032690000000000004,0.5965200000000002,0.5619499999999998
3447192,12246,535,1743,22.889719626167953,0.146,0.032,0.139664,0.098202,0.762136,0.05345359999999999
60315,3337,39,204,85.56410256410228,2.6975,0.195,0.14124749999999997,0.09389750000000005,0.7648549999999997,0.039053000000000004
497511,20162,111,760,181.63963963963926,0.57,0.03,0.24707333333333334,0.05581333333333333,0.6971200000000004,0.26040966666666654
693507,2660,278,1828,9.568345323741049,0.19,0.135,0.17688000000000004,0.08858499999999996,0.734505,0.12718449999999995
254632,8144,244,619,33.377049180327944,4.6066666666666665,0.31,0.26201333333333326,0.06604333333333334,0.6719466666666662,0.2823399999999998
14682,44,50,0,0.88,,,0.0,0.0,1.0,0.0
228218,5648,1136,1744,4.971830985915448,0.582,0.192,0.153406,0.16459399999999988,0.6700160000000001,-0.06415619999999997
17107,110,23,67,4.7826086956521765,2.2564102564102564,1.564102564102564,0.13092307692307695,0.08769230769230771,0.7814358974358975,0.07767692307692305
3181840,109643,2638,4965,41.56292645943903,45.20428571428572,3.7071428571428573,0.2125257142857144,0.08296999999999997,0.7016628571428573,0.14820714285714282
159483,6416,97,1099,66.14432989690728,0.07,0.0033333333333333335,0.1330033333333333,0.04650999999999999,0.8204966666666667,0.1791099999999999
2125368,57482,419,2083,137.18854415274282,0.104,0.046,0.17316800000000002,0.06660200000000004,0.7602360000000004,0.1552177999999998
312169,19377,150,675,129.18000000000026,0.1625,0.0125,0.2763025000000001,0.029302499999999995,0.6918925000000007,0.3313889999999997
2070,59,1,4,59.0,0.6666666666666666,0.3333333333333333,0.38899999999999996,0.0,0.611,0.47563333333333335
848189,32093,720,3444,44.57361111111097,2.696,0.788,0.1666399999999999,0.04290999999999998,0.7904600000000003,0.22500739999999983
370200,14416,836,1449,17.244019138755913,0.114,0.038,0.09671799999999992,0.09804400000000002,0.8052259999999989,-0.04059039999999997
1003762,63917,1239,4121,51.58757062146862,19.6075,1.9275,0.17860499999999999,0.029072499999999998,0.7898299999999998,0.2709749999999999
54261,203,4,30,50.75,7.181818181818182,0.22727272727272727,0.017863636363636363,0.022363636363636363,0.9597727272727273,0.026977272727272735
929014,49396,445,4557,111.00224719101135,0.06,0.005,0.1804549999999999,0.050205000000000014,0.7643599999999998,0.2556504999999999
92961,233,33,34,7.060606060606055,2.8048780487804876,0.6951219512195121,0.210170731707317,0.16474390243902443,0.6250853658536584,0.0019646341463414713
276034,13739,449,1039,30.599109131403022,0.16,0.01,0.2456060000000001,0.06362199999999998,0.6887580000000002,0.30470600000000003
96763,3050,123,713,24.79674796747968,1.1958762886597938,0.061855670103092786,0.26556701030927843,0.0285360824742268,0.7059175257731958,0.37059793814432984
422974,24959,366,1641,68.19398907103837,0.126,0.012,0.23346200000000009,0.04936,0.7171820000000001,0.33881540000000004
46204,4024,24,365,167.66666666666615,0.39666666666666667,0.0,0.30951999999999996,0.030083333333333347,0.6604166666666668,0.47886300000000065
1657259,84904,2808,8981,30.236467236467362,41.745,4.715,0.15237499999999998,0.033775000000000006,0.81385,0.17934900000000006
452695,19658,381,1701,51.59580052493411,0.07017543859649122,0.005012531328320802,0.2578546365914787,0.05237092731829575,0.6897994987468671,0.35578095238095214
109254,4296,75,239,57.28000000000013,0.865,0.045,0.28473000000000015,0.023545000000000007,0.691715,0.4098214999999999
152236,11671,740,3241,15.771621621621545,0.185,0.055,0.13686999999999994,0.12114249999999993,0.7395125000000001,0.03651450000000002
3998451,291383,11624,24246,25.06736063317276,0.54,0.08,0.20104,0.059100000000000014,0.7298700000000002,0.20899599999999996
463409,19286,393,2304,49.073791348600565,6.52,1.66,0.16946000000000003,0.04376,0.78683,0.19601300000000002
460490,2072,419,398,4.94510739856805,0.7725,0.165,0.15721749999999998,0.04564749999999998,0.7971350000000001,0.16920924999999987
12049,92,2,14,46.0,1.0869565217391304,0.0,0.23521739130434782,0.08991304347826087,0.6747826086956522,0.1253608695652174
318780,1228,4501,1363,0.27282826038657815,0.32,0.07,0.08458599999999997,0.20754199999999992,0.7039119999999992,-0.16627279999999992
1718796,228754,1545,14973,148.06084142394806,0.1523046092184369,0.014028056112224449,0.1749038076152305,0.0607875751503006,0.7643106212424847,0.19605150300601176
284006,8561,204,993,41.96568627451018,0.376,0.038,0.1690339999999999,0.07095199999999997,0.7600279999999998,0.17050199999999985
654221,9543,531,5040,17.971751412429473,0.09619238476953908,0.022044088176352707,0.14784168336673348,0.11780761523046089,0.7323486973947896,0.07777575150300595
66675,2724,153,337,17.80392156862758,0.416,0.054,0.2663679999999999,0.05749799999999999,0.6681439999999997,0.279162
349140,12404,340,1196,36.48235294117643,0.1,0.0,0.10670000000000002,0.09532333333333334,0.7979600000000004,0.02809100000000001
4140,185,3,79,61.666666666666686,2.0588235294117645,0.9705882352941176,0.314264705882353,0.0743235294117647,0.6114411764705882,0.3775088235294118
9155,278,22,57,12.636363636363633,2.4444444444444446,0.8148148148148148,0.2852962962962963,0.031222222222222224,0.6834814814814817,0.45304074074074085
442278,17610,676,1651,26.050295857987866,0.124,0.004,0.09144400000000003,0.04752999999999999,0.8550359999999998,0.12247160000000003
69363,4321,27,297,160.0370370370366,0.3,0.016666666666666666,0.42382000000000003,0.020836666666666663,0.5553266666666669,0.5532879999999998
1426626,23874,3013,6479,7.923664122137405,0.09595959595959595,0.06060606060606061,0.19559932659932688,0.05579797979797982,0.746915824915825,0.1656503367003363
1692926,36238,740,2659,48.970270270270625,0.182,0.12,0.133564,0.045419999999999995,0.8210120000000006,0.17043639999999985
29556,246,13,93,18.923076923076913,2.9545454545454546,0.6136363636363636,0.20222727272727264,0.09122727272727273,0.706590909090909,0.34077954545454553
383678,15067,222,623,67.86936936936864,0.178,0.028,0.170754,0.08089199999999996,0.7463779999999995,0.04279000000000001
389852,13246,674,1385,19.65281899109784,0.13666666666666666,0.016666666666666666,0.13931,0.056053333333333344,0.8045933333333338,0.16676133333333312
1039862,5628,685,875,8.21605839416052,0.194,0.01,0.13159199999999985,0.14384200000000005,0.7185919999999998,-0.04923079999999997
99126,219,11,45,19.909090909090907,2.1904761904761907,0.6904761904761905,0.17069047619047625,0.06226190476190477,0.7671190476190475,0.08455714285714289
64905,155,21,244,7.380952380952394,6.0,1.825503355704698,0.0761744966442953,0.1813154362416107,0.7425100671140941,-0.22078993288590615
754615,49369,803,13531,61.48069738480665,96.04666666666667,1.69,0.13511,0.08309000000000005,0.7818233333333328,0.08747366666666669
95741,4749,20,487,237.44999999999868,0.43,0.023333333333333334,0.20995000000000005,0.03754666666666667,0.7525033333333333,0.24136366666666662
37649,147,7,0,21.0,,,0.0,0.0,1.0,0.0
442613,15892,263,3657,60.42585551330822,0.1225,0.035,0.11326249999999996,0.1311475,0.7555799999999998,-0.05499624999999995
1963640,110980,813,9167,136.5067650676502,0.15333333333333332,0.018333333333333333,0.17319166666666658,0.07191333333333332,0.7548933333333335,0.14977033333333314
963746,9261,4078,2052,2.27096615988231,0.105,0.01,0.10179333333333337,0.06187666666666668,0.8330016666666669,0.06500633333333328
15405,169,14,196,12.071428571428562,4.298245614035087,1.8421052631578947,0.08563157894736845,0.138140350877193,0.7762456140350878,-0.021282456140350892
2558,21,2,1,10.5,0.0,0.0,0.027,0.0,0.973,0.3806
2225034,83114,1053,5742,78.93067426400742,40.92,1.18,0.15485666666666664,0.08151666666666671,0.7636266666666668,0.17653566666666662
85403,5421,108,744,50.19444444444489,0.15,0.11,0.3307800000000001,0.017649999999999996,0.6515525000000002,0.5154462500000001
1849541,135169,5430,23408,24.89300184162067,90.13,1.51,0.113405,0.1021,0.7844849999999997,0.05400850000000002
952945,17703,3207,0,5.520112254443405,,,0.0,0.0,1.0,0.0
70403,1536,7,120,219.42857142857096,3.684357541899441,0.6005586592178771,0.20953631284916188,0.04531843575418994,0.745150837988827,0.3501949720670392
129046,6395,1328,2267,4.8155120481927405,0.28,0.146,0.16717,0.099072,0.7337379999999998,0.16684500000000008
40029,898,57,88,15.754385964912299,2.392857142857143,0.2857142857142857,0.2914642857142857,0.070375,0.6381785714285713,0.1855142857142857
3291670,359882,10988,66258,32.75227520931916,260.9,5.0,0.22219666666666654,0.118,0.6598066666666667,0.17790966666666663
155961,3116,645,930,4.831007751937961,0.43,0.09,0.11180000000000001,0.13291499999999998,0.7503050000000003,-0.0005599999999999971
256828,1239,100,2346,12.390000000000084,0.208,0.144,0.11124599999999987,0.13508600000000007,0.7536340000000002,-0.0645748
1810,1,3,0,0.3333333333333333,,,0.0,0.0,1.0,0.0
824469,50233,255,2955,196.99215686274653,0.1575,0.0225,0.22211750000000013,0.0353975,0.742485,0.26598124999999984
113394,1290,55,328,23.4545454545453,1.5033333333333334,0.77,0.20913333333333337,0.07158000000000002,0.7092666666666664,0.2362519999999998
1871950,181526,2293,10936,79.16528565198458,0.37,0.025,0.20693999999999987,0.06913499999999999,0.7189450000000001,0.2162949999999998
2318203,64553,6770,7843,9.535155096011833,0.122,0.01,0.11003199999999999,0.09883399999999996,0.7851499999999998,0.014377200000000012
52347,1235,159,484,7.7672955974843205,0.5475,0.18,0.1840975,0.08562750000000005,0.7302925000000003,0.24722774999999966
426301,33157,152,1548,218.1381578947363,0.142,0.002,0.2298800000000001,0.03296,0.7371479999999998,0.27422119999999994
326208,8287,85,444,97.49411764705971,1.2483333333333333,0.17166666666666666,0.21877166666666673,0.04326500000000002,0.7379716666666659,0.2737538333333331
150965,731,1980,871,0.36919191919191535,0.166,0.006,0.10722199999999996,0.11327,0.7795220000000005,0.0319216
59605,813,60,138,13.550000000000004,7.033149171270718,0.6132596685082873,0.21327624309392254,0.05939779005524864,0.7107624309392263,0.2433602209944753
292661,4704,187,632,25.155080213903652,0.15333333333333332,0.0033333333333333335,0.13633666666666666,0.0829366666666666,0.7807299999999997,0.07494833333333333
75288,4207,76,820,55.35526315789492,2.453333333333333,0.32666666666666666,0.18109000000000003,0.0399,0.7723599999999999,0.2517803333333332
4804702,35719,7384,13127,4.837351029252539,0.1975,0.02,0.11047124999999994,0.08544624999999995,0.800343749999999,0.06940312499999989
2874934,235758,16549,29235,14.246057163574774,223.61,5.0,0.24035000000000004,0.06019500000000002,0.6994600000000004,0.2966984999999999
3161383,111291,34393,32702,3.23586194865236,0.072,0.014,0.14473799999999998,0.17389600000000008,0.6753719999999999,-0.0060193999999999985
195919,7488,930,977,8.051612903225765,0.12833333333333333,0.13666666666666666,0.13710499999999995,0.12015999999999999,0.7427316666666671,0.0682995
1105378,20400,796,4824,25.628140703517175,0.3316582914572864,0.2830820770519263,0.17951591289782248,0.14254606365159123,0.6712412060301517,-0.021029815745393646
422306,22594,249,3845,90.7389558232934,0.11,0.0,0.22635999999999995,0.024455,0.7491699999999999,0.30227799999999966
1750334,108723,1445,10033,75.240830449827,0.174,0.002,0.13356599999999993,0.061192,0.8052540000000005,0.1159469999999999
1670990,291059,750,53117,388.0786666666679,0.0375,0.0125,0.25267500000000004,0.09884749999999999,0.6484849999999993,0.3180519999999999
395563,7615,184,498,41.38586956521729,0.748,0.342,0.19785999999999984,0.06251400000000001,0.7356340000000003,0.1747417999999998
49048,250,156,53,1.6025641025641053,4.84,0.36,0.16814,0.12494999999999998,0.7070000000000002,0.07840800000000002
346422,3407,87,157,39.160919540229806,8.101123595505618,0.5168539325842697,0.18413483146067416,0.06847191011235956,0.7474269662921348,0.2052056179775281
43947,348,29,166,12.0,8.25609756097561,0.5975609756097561,0.15435365853658542,0.09260975609756095,0.7530487804878048,0.11787642276422769
117831,6012,65,673,92.49230769230779,0.2833333333333333,0.13666666666666666,0.25409666666666675,0.02207333333333333,0.7238200000000002,0.3759273333333328
114507,8700,107,796,81.30841121495266,0.040100250626566414,0.047619047619047616,0.2615238095238096,0.06362155388471179,0.6748721804511277,0.45445363408521317
803680,37698,4593,2442,8.207707380796828,0.1575,0.0375,0.16953999999999997,0.21495000000000006,0.6080050000000005,-0.12950224999999987
2333602,4894,940,445,5.206382978723384,2.03,0.375,0.14960499999999993,0.07544999999999999,0.7649449999999998,0.05535700000000002
94035,2597,48,260,54.104166666666615,0.91,0.095,0.20031999999999994,0.063785,0.7358750000000002,0.13995100000000002
64483,1206,19,101,63.47368421052627,4.959183673469388,0.7755102040816326,0.10508163265306122,0.05106122448979592,0.8438163265306121,0.10037142857142857
18941,239,84,188,2.8452380952380887,3.3836477987421385,0.7421383647798742,0.14054088050314462,0.11518238993710687,0.7442515723270439,0.018658490566037716
718813,49746,399,7263,124.67669172932267,0.0975,0.02,0.20999000000000007,0.038660000000000014,0.7513474999999997,0.2542735
67910,2139,40,221,53.4750000000002,0.65,0.155,0.16017499999999998,0.06788000000000002,0.7719799999999998,0.14574600000000001
860667,58272,348,1980,167.4482758620707,0.2875,0.0125,0.2673175000000001,0.036367500000000004,0.6963075000000001,0.29413224999999976
1785675,50282,1665,2727,30.19939939939975,0.265,0.04833333333333333,0.23950333333333337,0.07491833333333336,0.6839016666666673,0.21123933333333297
139873,7719,77,1676,100.24675324675285,0.08333333333333333,0.0,0.13753000000000004,0.05715666666666666,0.8053033333333331,0.13107666666666654
192937,10880,192,1376,56.66666666666683,0.0175,0.015,0.21605499999999989,0.04566250000000001,0.7382849999999999,0.35927650000000005
477756,30678,207,1922,148.20289855072443,0.51,0.54,0.15457999999999997,0.03909000000000001,0.7963299999999996,0.161071
196593,574,5166,3399,0.11111111111111226,0.526,0.242,0.11902599999999994,0.15531999999999993,0.7196680000000001,-0.10690379999999995
10631753,379828,6879,43546,55.21558366041555,0.09,0.005,0.16005499999999984,0.02575000000000001,0.8141974999999995,0.14671325000000002
66627,875,28,87,31.25,2.796747967479675,0.3008130081300813,0.23738211382113816,0.02261788617886179,0.7400162601626017,0.19305853658536584
1231976,8694,1306,1782,6.656967840735006,0.30333333333333334,0.075,0.09655499999999996,0.15004333333333353,0.7484133333333342,-0.13116733333333339
226988,193,203,196,0.9507389162561568,5.8429752066115705,0.8099173553719008,0.1261322314049587,0.11650413223140499,0.7573553719008266,0.07583801652892562
1303995,2127,75,1577,28.359999999999886,0.24666666666666667,0.0,0.1587633333333334,0.1550366666666667,0.68283,-0.0010369999999999971
439139,1277,679,1041,1.8807069219440165,0.2557142857142857,0.19142857142857142,0.11562857142857144,0.16854571428571413,0.7158085714285722,-0.06533628571428578
2075,6,1,0,6.0,,,0.0,0.0,1.0,0.0
836019,13714,1180,0,11.622033898305085,,,0.0,0.0,1.0,0.0
39435,2607,53,225,49.18867924528301,3.22,0.15,0.3311900000000001,0.01381,0.65499,0.46305099999999993
229926,4753,329,362,14.446808510638236,2.1125,0.0475,0.09287750000000006,0.16068249999999998,0.7463749999999998,-0.09523899999999993
1403986,69101,1194,12025,57.87353433835878,28.972,4.51,0.12727599999999994,0.061034000000000026,0.8076900000000006,0.10630019999999997
30899,1124,102,245,11.019607843137244,3.84,0.62,0.23316999999999996,0.07764000000000001,0.6891300000000002,0.3986579999999998
240135,11589,264,399,43.897727272727245,0.19,0.005,0.2963499999999999,0.06333,0.630345,0.4056474999999999
17091,747,9,112,83.0,2.9381443298969074,0.10309278350515463,0.29659793814432983,0.04521649484536083,0.6581855670103093,0.37266494845360837
2689,25,3,2,8.333333333333334,,,0.0,0.0,1.0,0.0
494594,1757,222,1573,7.91441441441441,0.45,0.12,0.11020000000000005,0.13149999999999998,0.75833,-0.023945000000000008
12930,13,1,0,13.0,,,0.0,0.0,1.0,0.0
316616,10084,104,331,96.96153846153844,1.4,0.1,0.23722000000000004,0.03714000000000001,0.7156799999999996,0.272656
6232518,373824,23701,39144,15.772499050672756,0.2525,0.03,0.1655000000000001,0.11353250000000001,0.7184724999999996,0.07537162499999997
511287,30026,324,1970,92.67283950617276,0.09833333333333333,0.0033333333333333335,0.17484499999999994,0.043798333333333335,0.7813433333333337,0.1987504999999999
25568,727,36,74,20.194444444444397,2.125,0.15178571428571427,0.37849999999999995,0.032607142857142855,0.5888928571428572,0.3887499999999999
1635566,50848,675,2946,75.33037037037079,0.186,0.054,0.13566799999999996,0.051997999999999996,0.8123259999999994,0.14839359999999985
2172912,90925,2464,3963,36.901379870130484,0.24,0.018571428571428572,0.20149428571428563,0.10648857142857145,0.6905928571428569,0.13768228571428562
4699392,388954,7586,19412,51.27260743474834,16.004,1.28,0.1959319999999999,0.08983800000000004,0.7142320000000006,0.22563879999999983
4761358,50802,1128,8606,45.03723404255321,0.22,0.06,0.18125999999999998,0.06915,0.7495999999999998,0.18973700000000002
734953,20924,1592,3620,13.143216080402219,0.17833333333333334,0.018333333333333333,0.11836833333333327,0.07460333333333334,0.8070299999999998,0.1196824999999999
1953823,45960,2708,2048,16.97193500738557,0.105,0.0,0.19283,0.057620000000000005,0.7495199999999999,0.12581200000000003
4518026,148446,2713,9103,54.71654994471094,0.13,0.006666666666666667,0.18896999999999983,0.06423166666666667,0.7434683333333334,0.18835400000000008
49906,2409,20,137,120.4500000000003,2.0413793103448277,0.35172413793103446,0.189955172413793,0.032544827586206894,0.7775206896551724,0.337085172413793
244265,4721,171,276,27.60818713450308,2.4302925989672977,0.2082616179001721,0.20482444061962132,0.09197418244406194,0.7032065404475036,0.19651755593803782
1036744,76161,11376,11924,6.694883966244745,71.65,5.006666666666667,0.16259999999999997,0.1294266666666667,0.7079800000000002,0.044002
1033300,48085,1760,4738,27.32102272727251,0.134,0.006,0.22049800000000017,0.05405200000000004,0.7254499999999999,0.1515357999999998
896332,28417,282,4166,100.76950354609998,0.14,0.0,0.18062249999999996,0.04473749999999998,0.7671475000000001,0.20545324999999962
151312,9734,100,527,97.33999999999956,0.7625,0.0,0.24868750000000006,0.05555249999999999,0.6957725,0.24250949999999974
279743,3913,232,301,16.866379310344865,22.9,1.16,0.15047999999999997,0.08380999999999998,0.76573,0.062201999999999986
122181,1057,76,264,13.907894736842199,10.615776081424936,1.4732824427480915,0.10650127226463107,0.10622900763358778,0.7872569974554707,0.025670229007633626
268536,4091,911,1795,4.490669593852918,0.9066666666666666,0.25333333333333335,0.18632333333333337,0.13176000000000004,0.6819266666666663,0.09551833333333334
1214938,65517,1834,3132,35.723555070883044,0.38666666666666666,0.06333333333333334,0.2162733333333334,0.0832866666666667,0.6971100000000005,0.22957599999999986
1998857,56250,2101,4220,26.772965254640486,0.145,0.0,0.13290000000000002,0.0319675,0.8351375000000005,0.15250574999999988
301893,12305,332,1094,37.063253012048285,0.2,0.005,0.18065000000000006,0.096855,0.7224999999999998,0.15390700000000002
517133,14122,1718,2237,8.22002328288709,17.246666666666666,0.68,0.1068066666666667,0.10889333333333338,0.7842799999999996,0.04020666666666666
677074,11876,431,397,27.554524361949,0.6133333333333333,0.03333333333333333,0.2234466666666666,0.053136666666666665,0.7234333333333335,0.19243633333333315
483044,6073,291,1148,20.86941580756023,0.07333333333333333,0.023333333333333334,0.14435999999999993,0.11029333333333335,0.7453566666666668,0.09270766666666667
1542710,11157,1546,1319,7.216688227684284,0.245,0.0125,0.13933250000000003,0.11935499999999998,0.7413649999999999,0.028184499999999998
91070,3801,79,200,48.113924050633,1.0975,0.235,0.27031750000000015,0.018702500000000004,0.7109700000000003,0.41838399999999987
169410,172,52,89,3.307692307692312,6.370967741935484,0.3548387096774194,0.08109677419354838,0.03003225806451613,0.8888548387096773,0.03728870967741935
311143,7689,377,1106,20.395225464191036,0.1797520661157025,0.07024793388429752,0.11899586776859501,0.08119214876033061,0.7977520661157026,0.06168057851239666
217848,861,55,59,15.65454545454545,4.384615384615385,0.47435897435897434,0.3696666666666667,0.04446153846153846,0.5858461538461539,0.371948717948718
52280,4740,23,400,206.0869565217382,0.027777777777777776,0.0,0.2756458333333333,0.06923958333333334,0.6551354166666666,0.4515409722222221
