title,views,likes_x,dislikes,comment_total,L/D,likes_y,replies,poitive_score,negative_score,neutral_score,compound_score
Best Fast Chargers for iPhone 8 / iPhone X - Everything You Need to Know,5660.0,220.0,5.0,44.0,44.0,2.0,1.5172413793103448,0.09672413793103449,0.008275862068965517,0.8949999999999998,0.12850344827586205
Best Floyd Mayweather Interview | Awkward Puppets,1353041.0,49056.0,840.0,3295.0,58.400000000000766,37.32618025751073,2.781115879828326,0.21587982832618022,0.08704005722460662,0.6970743919885548,0.15812060085836893
Best Friends Challenge with Demi Lovato,625564.0,15712.0,333.0,728.0,47.183183183183125,0.7336683417085427,0.03015075376884422,0.221929648241206,0.05461809045226131,0.7234422110552763,0.21450954773869346
"Best Mic'd Up Sounds of Week 1, 2017 | Sound FX | NFL Films",215449.0,2973.0,86.0,351.0,34.569767441860556,4.761523046092185,0.6432865731462926,0.1014468937875752,0.0939178356713427,0.8046352705410825,-0.007258917835671345
Best Tom Petty Interview Ever,2143.0,16.0,2.0,4.0,8.0,0.0,0.0,0.074,0.109,0.817,-0.125
Best Wash-N-Go EVER! | Natural Hair,70089.0,6122.0,65.0,388.0,94.18461538461554,0.12374581939799331,0.15719063545150502,0.28146822742474914,0.02961872909698997,0.6889765886287627,0.4190638795986619
Bicycle Law Breaker,2482.0,6.0,19.0,32.0,0.31578947368421056,1.75,2.4375,0.093375,0.0976875,0.8089374999999999,-0.07694374999999999
Big Little Lies: The Lessons We Learn,18492.0,788.0,23.0,80.0,34.26086956521738,4.503355704697986,0.4563758389261745,0.24065100671140957,0.042697986577181206,0.7166912751677853,0.3875362416107384
Biggest Winners & Losers at The Emmys 2017! - SJU,48014.0,1409.0,176.0,233.0,8.005681818181825,2.5852842809364547,0.1505016722408027,0.2661003344481605,0.08734448160535119,0.6465351170568563,0.27666220735785946
Bill Skarsgård's Demonic “IT Smile  - CONAN on TBS,4789657.0,59921.0,1247.0,3796.0,48.052125100240666,0.07268170426065163,0.0,0.20306516290726798,0.07749874686716794,0.7194436090225563,0.15658771929824541
Billie Eilish - watch,174643.0,19095.0,177.0,2165.0,107.88135593220292,0.23308270676691728,0.02506265664160401,0.23726566416040087,0.09302506265664157,0.6697167919799502,0.2115954887218044
Billy Eichner: No One Would Talk To Sean Spicer At The Emmys  - CONAN on TBS,150773.0,1696.0,550.0,653.0,3.0836363636363564,3.6623376623376624,0.6103896103896104,0.14208441558441556,0.11142857142857143,0.7464805194805195,0.052512337662337684
Billy Joel and Miley Cyrus Perform New York State of Mind at Madison Square Garden,394898.0,10419.0,188.0,579.0,55.42021276595736,0.2653061224489796,0.0,0.3030612244897959,0.05721428571428572,0.6397142857142855,0.3545489795918368
Bini the slam dunking basketball bunny - Meet the Record Breakers,66627.0,875.0,28.0,87.0,31.25,1.8016528925619835,0.21487603305785125,0.2413057851239669,0.019983471074380168,0.7387272727272727,0.2035074380165289
Binomios caninos: entre el valor y el heroísmo,75601.0,214.0,7.0,18.0,30.571428571428566,1.0416666666666667,0.0,0.03745833333333334,0.02341666666666667,0.9391250000000001,0.06028333333333335
Bishop Briggs - Dream (Audio),118076.0,8353.0,43.0,463.0,194.2558139534874,1.055137844611529,0.03007518796992481,0.31192481203007505,0.03552380952380953,0.6525563909774438,0.3043609022556386
Bitch - Official Movie Trailer (2017),49048.0,250.0,156.0,53.0,1.6025641025641053,4.5353535353535355,0.3434343434343434,0.16567676767676764,0.1262121212121212,0.7082020202020203,0.07494242424242425
Bizarre ‘Lava-Like’ Landslide Tears Through Hillside | National Geographic,31189.0,877.0,14.0,214.0,62.642857142857025,5.070588235294117,1.7705882352941176,0.2092588235294118,0.11809999999999997,0.6726411764705883,0.09926588235294122
Björk: The Gate,433796.0,11766.0,326.0,1265.0,36.09202453987735,0.3333333333333333,0.04040404040404041,0.22460606060606064,0.046161616161616154,0.7292525252525253,0.25913131313131316
Blac Chyna Shaking Her Deflated Cakes Onstage at Amber Rose's Slutwalk 2017,6195.0,17.0,8.0,19.0,2.125,1.0666666666666667,0.13333333333333333,0.09620000000000001,0.16293333333333332,0.7408666666666667,-0.23631999999999997
Black Highlighter & Black Blush Makeup TESTED | Beauty With Mi | Refinery29,29493.0,434.0,42.0,52.0,10.333333333333337,4.2898550724637685,0.8260869565217391,0.20150724637681158,0.07966666666666665,0.7188695652173912,0.27194347826086956
Black Mirror & Friends | The One Where Ross Invents San Junipero | Netflix,269772.0,6766.0,73.0,287.0,92.68493150684925,4.228643216080402,0.18592964824120603,0.17157035175879407,0.07925879396984928,0.7491733668341715,0.13468994974874376
Black Panther: New Trailer Finds Chadwick Boseman Taking the Throne - Movie Talk,89765.0,2447.0,129.0,605.0,18.96899224806202,0.061224489795918366,0.05357142857142857,0.16453571428571429,0.08100255102040811,0.754466836734694,0.18699515306122444
Blade Runner 2049 - Movie Review,433712.38898163603,16531.529215358933,615.3889816360601,2325.923205342237,32.21421592211574,0.07679465776293823,0.011686143572621035,0.18402337228714513,0.09679465776293823,0.7191602671118535,0.2642322203672785
Blake Lively - Talks About Harvey Weinstein - GMA,678231.0,2139.0,723.0,747.0,2.958506224066415,1.9046822742474916,0.30267558528428096,0.13281939799331116,0.13721739130434787,0.7215852842809364,-0.04017190635451508
Blake Lively's Daughter Eats Raw Meat Like a White Walker,1527062.0,18412.0,667.0,772.0,27.60419790104967,0.5264054514480409,0.04088586030664395,0.19021124361158448,0.09180919931856914,0.7179676320272572,0.15674770017035747
Blake Shelton - I'll Name The Dogs (Official Music Video),1984548.0,25976.0,2917.0,2345.0,8.905039424065812,0.5505050505050505,0.015151515151515152,0.2258888888888888,0.06434848484848484,0.7097575757575757,0.25112070707070705
Blake Shelton - I'll Name the Dogs (Behind The Scenes),62826.0,1406.0,41.0,90.0,34.29268292682923,1.424731182795699,0.11290322580645161,0.31517204301075263,0.028510752688172044,0.6563172043010753,0.4206220430107525
Blimping,463465.0,8281.0,640.0,739.0,12.939062499999862,0.25375626043405675,0.02337228714524207,0.17774457429048404,0.09605676126878127,0.7245492487479125,0.10005726210350573
Blind People Describe Beauty,345495.0,10170.0,230.0,872.0,44.21739130434796,0.9236947791164659,0.05823293172690763,0.21108032128514054,0.10962248995983936,0.6712329317269075,0.1910060240963855
Blind People Describe Racism,508123.0,12467.0,987.0,2849.0,12.63120567375882,0.13712374581939799,0.023411371237458192,0.11714381270903004,0.20359197324414716,0.6759096989966559,-0.21558695652173926
Blindfolded Makeup Challenge | Jordyn Does Kylie's Makeup While Blindfolded,1508080.0,64052.0,2108.0,2735.0,30.3851992409869,0.06854838709677419,0.006048387096774193,0.27592741935483867,0.05523387096774193,0.6688447580645162,0.3253622983870968
Blue Planet II : The Prequel,1280236.0,33381.0,289.0,2278.0,115.50519031141978,0.07214428857715431,0.004008016032064128,0.25151903807615233,0.046779559118236475,0.6996913827655313,0.2912821643286574
Blue Planet II Trailer 2 - BBC Earth,88965.0,3804.0,22.0,348.0,172.90909090909108,1.2060301507537687,0.04020100502512563,0.24211055276381907,0.03586934673366834,0.7220251256281408,0.278672864321608
Bob Shoop addresses the Vols’ final play against Florida,9139.0,17.0,5.0,100.0,3.3999999999999995,0.25,3.25,0.08580000000000002,0.23274999999999996,0.68145,-0.165335
"Bobby Roode calls out Dolph Ziggler: SmackDown LIVE, Sept. 26, 2017",888714.0,17115.0,838.0,2417.0,20.423627684964224,0.13636363636363635,0.045454545454545456,0.14009595959595955,0.10052525252525253,0.7593787878787879,0.06957020202020205
Bobi Andonov - Apartment (Official Video),273780.0,1292.0,106.0,138.0,12.188679245283037,2.5555555555555554,0.19298245614035087,0.32406432748538017,0.06723391812865497,0.6086900584795323,0.3244286549707601
Boeing Sponsors GoFly,18220.0,418.0,13.0,44.0,32.15384615384617,0.6111111111111112,0.5,0.2255555555555556,0.03016666666666666,0.7443333333333331,0.21709444444444442
Bon Iver - 8 (circle) | One To One,401135.0,7890.0,127.0,319.0,62.12598425196848,0.5,0.06532663316582915,0.15745728643216086,0.12399497487437183,0.718542713567839,0.10124547738693465
Bonnie McKee - Thorns,26054.0,1607.0,44.0,145.0,36.52272727272735,1.2626262626262625,0.010101010101010102,0.2618585858585858,0.04798989898989899,0.6901313131313133,0.2984858585858587
Box of Lies with Margot Robbie,1109607.0,19554.0,482.0,1040.0,40.568464730290515,0.0,0.0,0.17688636363636362,0.115125,0.7079659090909093,0.09162272727272729
Boy Honks After Swallowing Toy Horn,364644.0,772.0,111.0,130.0,6.954954954954933,6.6625,0.525,0.13692083333333338,0.16226666666666675,0.7007666666666666,0.02701583333333333
Boyfriend Buys My Outfits | Grav3yardgirl,429686.0,33915.0,358.0,6287.0,94.73463687150809,0.035175879396984924,0.0,0.30203517587939677,0.025170854271356777,0.6727788944723614,0.4429899497487435
Brad Paisley - Heaven South,168363.0,2434.0,74.0,142.0,32.89189189189176,2.2388451443569553,0.3228346456692913,0.37735170603674567,0.028488188976377952,0.5941601049868773,0.41487532808398925
Brain Surgery Costs HOW MUCH $$ !?!,55279.0,2637.0,69.0,1050.0,38.21739130434795,0.0,0.02142857142857143,0.18909285714285715,0.09508571428571427,0.7158214285714279,0.30219000000000024
Brett Eldredge - The Long Way (Official Music Video),2033928.0,16290.0,988.0,696.0,16.487854251012255,0.10327455919395466,0.15869017632241814,0.23725944584382885,0.048589420654911834,0.7116397984886645,0.28292392947103284
Brian Lewerke's 14-Yard Touchdown vs. Michigan,155230.0,586.0,352.0,234.0,1.664772727272739,7.1077694235588975,0.706766917293233,0.10756390977443603,0.098593984962406,0.793842105263158,-0.0014586466165413588
Bruno Mars - Just The Way You Are [ONE VOICE: SOMOS LIVE! Performance],2253576.0,151922.0,970.0,9389.0,156.62061855670007,0.08016032064128256,0.004008016032064128,0.1401062124248496,0.03920641282565131,0.8186813627254506,0.13592364729458908
Bruno Mars That's What I Like Acoustic Remix | Charlie Rose,326208.0,8287.0,85.0,444.0,97.49411764705971,1.0467445742904842,0.16193656093489148,0.21854757929883142,0.0431569282136895,0.7383038397328874,0.272629883138564
Bu Reveals What Ended Relationship With Tracee Ellis Ross,33142.0,87.0,235.0,156.0,0.3702127659574472,7.861736334405145,0.5401929260450161,0.08418006430868168,0.11106752411575559,0.8047556270096462,-0.07388810289389064
Building My Sukkah - Mayim Bialik,30948.0,3175.0,39.0,421.0,81.41025641025696,0.07518796992481203,0.005012531328320802,0.4429724310776945,0.013739348370927317,0.5433182957393482,0.6243591478696746
Building a Solar Powered Workshop,697441.0,37350.0,906.0,1617.0,41.22516556291374,0.08270676691729323,0.13283208020050125,0.32426566416040103,0.03914786967418546,0.6365989974937344,0.3757406015037595
Building the Ultimate PS4 Pro,889108.0,30310.0,1506.0,4431.0,20.126162018592357,14.729458917835672,1.3787575150300602,0.12263126252505008,0.06110220440881766,0.8142545090180356,0.09750721442885757
Burning Ravens Gear,16081.0,864.0,38.0,276.0,22.73684210526325,1.5628140703517588,0.41708542713567837,0.1807587939698492,0.13408542713567842,0.6851306532663317,0.017816080402010045
Burning device filmed on tube carriage at Parsons Green station,1137938.0,2928.0,1170.0,2994.0,2.502564102564089,0.5639097744360902,0.15288220551378445,0.09132581453634081,0.14687468671679188,0.7592807017543857,-0.09269047619047611
"But what *is* a Neural Network? | Deep learning, Part 1",207431.0,14158.0,59.0,966.0,239.96610169491564,0.48743718592964824,0.04522613065326633,0.2735577889447236,0.021814070351758787,0.6895427135678395,0.44865577889447217
BuzzFeed Presents: I Tried Doing Some Things Different From What I Usually Do For A Week,93984.0,1130.0,87.0,57.0,12.988505747126435,5.25531914893617,0.10638297872340426,0.18991489361702127,0.08857446808510637,0.7215319148936171,0.15065531914893615
BØRNS - Sweet Dreams (Audio),134026.0,12202.0,52.0,1122.0,234.6538461538447,0.25250501002004005,0.0,0.2580681362725451,0.06346893787575152,0.670428857715431,0.2668016032064125
CANDY CORN THEMED PIZZA w/ my Dad!,498810.0,23650.0,301.0,4659.0,78.57142857142848,0.18181818181818182,0.010101010101010102,0.2558484848484849,0.028313131313131318,0.7158484848484847,0.33632828282828275
CARLIBYBELxMISSGUIDED FALL COLLECTION REVEAL!,1035419.0,39471.0,2296.0,7336.0,17.191202090592345,0.13712374581939799,0.038461538461538464,0.23833946488294327,0.051158862876254124,0.7105000000000006,0.3725185618729099
