video_id,category_id,views,likes_x,dislikes,comment_total,L/D,likes_y,replies,poitive_score,negative_score,neutral_score,compound_score
O4pFdLJmG7M,20,,,,,,,,,,,
O4pFdLJmG7M,22,,,,,,,,,,,
O4pFdLJmG7M,23,,,,,,,,,,,
O4pFdLJmG7M,24,,,,,,,,,,,
O4pFdLJmG7M,25,1178955.0,15427.0,1003.0,4730.0,15.380857427716828,0.075,0.0,0.11999499999999998,0.055275000000000005,0.8147199999999999,0.08955850000000001
O4pFdLJmG7M,26,,,,,,,,,,,
O4pFdLJmG7M,27,,,,,,,,,,,
O4pFdLJmG7M,28,,,,,,,,,,,
O4pFdLJmG7M,29,,,,,,,,,,,
O4pFdLJmG7M,43,,,,,,,,,,,
O78Lpo4ctSE,1,,,,,,,,,,,
O78Lpo4ctSE,2,,,,,,,,,,,
O78Lpo4ctSE,10,428075.0,28530.0,189.0,2291.0,150.95238095238153,0.1125,0.01,0.24781000000000009,0.04570500000000002,0.6989775,0.2830437499999997
O78Lpo4ctSE,15,,,,,,,,,,,
O78Lpo4ctSE,17,,,,,,,,,,,
O78Lpo4ctSE,19,,,,,,,,,,,
O78Lpo4ctSE,20,,,,,,,,,,,
O78Lpo4ctSE,22,,,,,,,,,,,
O78Lpo4ctSE,23,,,,,,,,,,,
O78Lpo4ctSE,24,,,,,,,,,,,
O78Lpo4ctSE,25,,,,,,,,,,,
O78Lpo4ctSE,26,,,,,,,,,,,
O78Lpo4ctSE,27,,,,,,,,,,,
O78Lpo4ctSE,28,,,,,,,,,,,
O78Lpo4ctSE,29,,,,,,,,,,,
O78Lpo4ctSE,43,,,,,,,,,,,
OCCKNCvNbkc,1,,,,,,,,,,,
OCCKNCvNbkc,2,,,,,,,,,,,
OCCKNCvNbkc,10,,,,,,,,,,,
OCCKNCvNbkc,15,,,,,,,,,,,
OCCKNCvNbkc,17,,,,,,,,,,,
OCCKNCvNbkc,19,,,,,,,,,,,
OCCKNCvNbkc,20,,,,,,,,,,,
OCCKNCvNbkc,22,3506642.0,196824.0,2706.0,11296.0,72.73614190687347,115.336,2.208,0.20612999999999995,0.08275200000000006,0.7091399999999999,0.19518379999999988
OCCKNCvNbkc,23,,,,,,,,,,,
OCCKNCvNbkc,24,,,,,,,,,,,
OCCKNCvNbkc,25,,,,,,,,,,,
OCCKNCvNbkc,26,,,,,,,,,,,
OCCKNCvNbkc,27,,,,,,,,,,,
OCCKNCvNbkc,28,,,,,,,,,,,
OCCKNCvNbkc,29,,,,,,,,,,,
OCCKNCvNbkc,43,,,,,,,,,,,
ODssdet9XJ4,1,,,,,,,,,,,
ODssdet9XJ4,2,,,,,,,,,,,
ODssdet9XJ4,10,,,,,,,,,,,
ODssdet9XJ4,15,,,,,,,,,,,
ODssdet9XJ4,17,,,,,,,,,,,
ODssdet9XJ4,19,,,,,,,,,,,
ODssdet9XJ4,20,,,,,,,,,,,
ODssdet9XJ4,22,280407.0,4629.0,209.0,447.0,22.14832535885153,4.79,0.23,0.20332333333333327,0.06615999999999998,0.7305066666666664,0.1565653333333332
ODssdet9XJ4,23,,,,,,,,,,,
ODssdet9XJ4,24,,,,,,,,,,,
ODssdet9XJ4,25,,,,,,,,,,,
ODssdet9XJ4,26,,,,,,,,,,,
ODssdet9XJ4,27,,,,,,,,,,,
ODssdet9XJ4,28,,,,,,,,,,,
ODssdet9XJ4,29,,,,,,,,,,,
ODssdet9XJ4,43,,,,,,,,,,,
OFzoFhRlEnY,1,,,,,,,,,,,
OFzoFhRlEnY,2,,,,,,,,,,,
OFzoFhRlEnY,10,,,,,,,,,,,
OFzoFhRlEnY,15,,,,,,,,,,,
OFzoFhRlEnY,17,,,,,,,,,,,
OFzoFhRlEnY,19,,,,,,,,,,,
OFzoFhRlEnY,20,,,,,,,,,,,
OFzoFhRlEnY,22,1773579.0,2190.0,8660.0,4378.0,0.2528868360277131,0.15666666666666668,0.07,0.08880333333333333,0.18034666666666668,0.7308666666666669,-0.15957200000000016
OFzoFhRlEnY,23,,,,,,,,,,,
OFzoFhRlEnY,24,,,,,,,,,,,
OFzoFhRlEnY,25,,,,,,,,,,,
OFzoFhRlEnY,26,,,,,,,,,,,
OFzoFhRlEnY,27,,,,,,,,,,,
OFzoFhRlEnY,28,,,,,,,,,,,
OFzoFhRlEnY,29,,,,,,,,,,,
OFzoFhRlEnY,43,,,,,,,,,,,
OHL3J9cKNyg,1,,,,,,,,,,,
OHL3J9cKNyg,2,,,,,,,,,,,
OHL3J9cKNyg,10,,,,,,,,,,,
OHL3J9cKNyg,15,,,,,,,,,,,
OHL3J9cKNyg,17,,,,,,,,,,,
OHL3J9cKNyg,19,,,,,,,,,,,
OHL3J9cKNyg,20,,,,,,,,,,,
OHL3J9cKNyg,22,,,,,,,,,,,
OHL3J9cKNyg,23,,,,,,,,,,,
OHL3J9cKNyg,24,48652.0,367.0,22.0,38.0,16.681818181818183,8.379310344827585,0.10344827586206896,0.21758620689655167,0.03524137931034483,0.7471379310344827,0.35288620689655176
OHL3J9cKNyg,25,,,,,,,,,,,
OHL3J9cKNyg,26,,,,,,,,,,,
OHL3J9cKNyg,27,,,,,,,,,,,
OHL3J9cKNyg,28,,,,,,,,,,,
OHL3J9cKNyg,29,,,,,,,,,,,
OHL3J9cKNyg,43,,,,,,,,,,,
OLTXWUWcwOo,1,,,,,,,,,,,
OLTXWUWcwOo,2,,,,,,,,,,,
OLTXWUWcwOo,10,,,,,,,,,,,
OLTXWUWcwOo,15,,,,,,,,,,,
OLTXWUWcwOo,17,,,,,,,,,,,
OLTXWUWcwOo,19,,,,,,,,,,,
OLTXWUWcwOo,20,,,,,,,,,,,
OLTXWUWcwOo,22,,,,,,,,,,,
OLTXWUWcwOo,23,,,,,,,,,,,
OLTXWUWcwOo,24,203718.0,4163.0,119.0,958.0,34.98319327731085,0.07630522088353414,0.012048192771084338,0.22017269076305215,0.06363855421686745,0.7161787148594378,0.26491606425702796
OLTXWUWcwOo,25,,,,,,,,,,,
OLTXWUWcwOo,26,,,,,,,,,,,
OLTXWUWcwOo,27,,,,,,,,,,,
OLTXWUWcwOo,28,,,,,,,,,,,
OLTXWUWcwOo,29,,,,,,,,,,,
OLTXWUWcwOo,43,,,,,,,,,,,
OMGO51u4ou4,1,,,,,,,,,,,
OMGO51u4ou4,2,,,,,,,,,,,
OMGO51u4ou4,10,,,,,,,,,,,
OMGO51u4ou4,15,,,,,,,,,,,
OMGO51u4ou4,17,,,,,,,,,,,
OMGO51u4ou4,19,,,,,,,,,,,
OMGO51u4ou4,20,,,,,,,,,,,
OMGO51u4ou4,22,,,,,,,,,,,
OMGO51u4ou4,23,779258.0,11656.0,387.0,753.0,30.11886304909591,0.776,0.128,0.2052520000000001,0.10988600000000003,0.6828699999999999,0.18946139999999986
OMGO51u4ou4,24,,,,,,,,,,,
OMGO51u4ou4,25,,,,,,,,,,,
OMGO51u4ou4,26,,,,,,,,,,,
OMGO51u4ou4,27,,,,,,,,,,,
OMGO51u4ou4,28,,,,,,,,,,,
OMGO51u4ou4,29,,,,,,,,,,,
OMGO51u4ou4,43,,,,,,,,,,,
OMW_dPtm7Bo,1,,,,,,,,,,,
OMW_dPtm7Bo,2,,,,,,,,,,,
OMW_dPtm7Bo,10,,,,,,,,,,,
OMW_dPtm7Bo,15,,,,,,,,,,,
OMW_dPtm7Bo,17,,,,,,,,,,,
OMW_dPtm7Bo,19,,,,,,,,,,,
OMW_dPtm7Bo,20,,,,,,,,,,,
OMW_dPtm7Bo,22,,,,,,,,,,,
OMW_dPtm7Bo,23,,,,,,,,,,,
OMW_dPtm7Bo,24,1784374.0,44539.0,558.0,5128.0,79.81899641577084,0.06666666666666667,0.03,0.17003000000000004,0.1447866666666667,0.6851700000000003,0.02536766666666667
OMW_dPtm7Bo,25,,,,,,,,,,,
OMW_dPtm7Bo,26,,,,,,,,,,,
OMW_dPtm7Bo,27,,,,,,,,,,,
OMW_dPtm7Bo,28,,,,,,,,,,,
OMW_dPtm7Bo,29,,,,,,,,,,,
OMW_dPtm7Bo,43,,,,,,,,,,,
ON3x2wWZLHk,1,,,,,,,,,,,
ON3x2wWZLHk,2,,,,,,,,,,,
ON3x2wWZLHk,10,,,,,,,,,,,
ON3x2wWZLHk,15,,,,,,,,,,,
ON3x2wWZLHk,17,,,,,,,,,,,
ON3x2wWZLHk,19,,,,,,,,,,,
ON3x2wWZLHk,20,,,,,,,,,,,
ON3x2wWZLHk,22,,,,,,,,,,,
ON3x2wWZLHk,23,,,,,,,,,,,
ON3x2wWZLHk,24,,,,,,,,,,,
ON3x2wWZLHk,25,181018.0,1001.0,167.0,1733.0,5.994011976047895,0.23,0.01,0.21316000000000002,0.09782,0.6790199999999998,0.10049199999999998
ON3x2wWZLHk,26,,,,,,,,,,,
ON3x2wWZLHk,27,,,,,,,,,,,
ON3x2wWZLHk,28,,,,,,,,,,,
ON3x2wWZLHk,29,,,,,,,,,,,
ON3x2wWZLHk,43,,,,,,,,,,,
ONt_ajHfSiw,1,627617.0,30188.0,624.0,1397.0,48.378205128205366,0.1925,0.035,0.15669999999999995,0.10053500000000001,0.7427675000000005,0.07878800000000002
ONt_ajHfSiw,2,,,,,,,,,,,
ONt_ajHfSiw,10,,,,,,,,,,,
ONt_ajHfSiw,15,,,,,,,,,,,
ONt_ajHfSiw,17,,,,,,,,,,,
ONt_ajHfSiw,19,,,,,,,,,,,
ONt_ajHfSiw,20,,,,,,,,,,,
ONt_ajHfSiw,22,,,,,,,,,,,
ONt_ajHfSiw,23,,,,,,,,,,,
ONt_ajHfSiw,24,,,,,,,,,,,
ONt_ajHfSiw,25,,,,,,,,,,,
ONt_ajHfSiw,26,,,,,,,,,,,
ONt_ajHfSiw,27,,,,,,,,,,,
ONt_ajHfSiw,28,,,,,,,,,,,
ONt_ajHfSiw,29,,,,,,,,,,,
ONt_ajHfSiw,43,,,,,,,,,,,
ORSMs7lZtdY,1,,,,,,,,,,,
ORSMs7lZtdY,2,,,,,,,,,,,
ORSMs7lZtdY,10,,,,,,,,,,,
ORSMs7lZtdY,15,,,,,,,,,,,
ORSMs7lZtdY,17,,,,,,,,,,,
ORSMs7lZtdY,19,,,,,,,,,,,
ORSMs7lZtdY,20,,,,,,,,,,,
ORSMs7lZtdY,22,,,,,,,,,,,
ORSMs7lZtdY,23,,,,,,,,,,,
ORSMs7lZtdY,24,,,,,,,,,,,
ORSMs7lZtdY,25,94736.0,221.0,77.0,504.0,2.87012987012986,0.7575,0.1075,0.06727000000000005,0.18039749999999993,0.7523625000000003,-0.1974795000000001
ORSMs7lZtdY,26,,,,,,,,,,,
ORSMs7lZtdY,27,,,,,,,,,,,
ORSMs7lZtdY,28,,,,,,,,,,,
ORSMs7lZtdY,29,,,,,,,,,,,
ORSMs7lZtdY,43,,,,,,,,,,,
ORmSlRu8vvQ,1,,,,,,,,,,,
ORmSlRu8vvQ,2,,,,,,,,,,,
ORmSlRu8vvQ,10,,,,,,,,,,,
ORmSlRu8vvQ,15,,,,,,,,,,,
ORmSlRu8vvQ,17,271719.0,106.0,166.0,479.0,0.6385542168674738,6.763803680981595,2.3251533742331287,0.11187730061349693,0.19486503067484642,0.6932546012269939,-0.0954159509202454
ORmSlRu8vvQ,19,,,,,,,,,,,
ORmSlRu8vvQ,20,,,,,,,,,,,
ORmSlRu8vvQ,22,,,,,,,,,,,
ORmSlRu8vvQ,23,,,,,,,,,,,
ORmSlRu8vvQ,24,,,,,,,,,,,
ORmSlRu8vvQ,25,,,,,,,,,,,
ORmSlRu8vvQ,26,,,,,,,,,,,
ORmSlRu8vvQ,27,,,,,,,,,,,
ORmSlRu8vvQ,28,,,,,,,,,,,
ORmSlRu8vvQ,29,,,,,,,,,,,
ORmSlRu8vvQ,43,,,,,,,,,,,
OTeIy9tPXpw,1,,,,,,,,,,,
OTeIy9tPXpw,2,,,,,,,,,,,
OTeIy9tPXpw,10,,,,,,,,,,,
OTeIy9tPXpw,15,,,,,,,,,,,
OTeIy9tPXpw,17,,,,,,,,,,,
OTeIy9tPXpw,19,,,,,,,,,,,
OTeIy9tPXpw,20,,,,,,,,,,,
OTeIy9tPXpw,22,,,,,,,,,,,
OTeIy9tPXpw,23,,,,,,,,,,,
OTeIy9tPXpw,24,,,,,,,,,,,
OTeIy9tPXpw,25,,,,,,,,,,,
OTeIy9tPXpw,26,29493.0,434.0,42.0,52.0,10.33333333333334,4.885714285714286,0.8571428571428571,0.20302857142857142,0.07852857142857142,0.7184857142857142,0.2775614285714285
OTeIy9tPXpw,27,,,,,,,,,,,
OTeIy9tPXpw,28,,,,,,,,,,,
OTeIy9tPXpw,29,,,,,,,,,,,
OTeIy9tPXpw,43,,,,,,,,,,,
OWAf0pD8354,1,,,,,,,,,,,
OWAf0pD8354,2,,,,,,,,,,,
OWAf0pD8354,10,,,,,,,,,,,
OWAf0pD8354,15,,,,,,,,,,,
OWAf0pD8354,17,,,,,,,,,,,
OWAf0pD8354,19,,,,,,,,,,,
OWAf0pD8354,20,35659.0,1018.0,14.0,394.0,72.71428571428584,1.01,0.705,0.18648499999999996,0.05306499999999999,0.7604149999999997,0.26859999999999984
OWAf0pD8354,22,,,,,,,,,,,
OWAf0pD8354,23,,,,,,,,,,,
OWAf0pD8354,24,,,,,,,,,,,
OWAf0pD8354,25,,,,,,,,,,,
OWAf0pD8354,26,,,,,,,,,,,
OWAf0pD8354,27,,,,,,,,,,,
OWAf0pD8354,28,,,,,,,,,,,
OWAf0pD8354,29,,,,,,,,,,,
OWAf0pD8354,43,,,,,,,,,,,
OWRufUWhSwM,1,,,,,,,,,,,
OWRufUWhSwM,2,,,,,,,,,,,
OWRufUWhSwM,10,,,,,,,,,,,
OWRufUWhSwM,15,,,,,,,,,,,
OWRufUWhSwM,17,,,,,,,,,,,
OWRufUWhSwM,19,,,,,,,,,,,
OWRufUWhSwM,20,,,,,,,,,,,
OWRufUWhSwM,22,,,,,,,,,,,
OWRufUWhSwM,23,,,,,,,,,,,
OWRufUWhSwM,24,,,,,,,,,,,
OWRufUWhSwM,25,79900.0,492.0,115.0,206.0,4.278260869565211,7.8561643835616435,2.691780821917808,0.16971232876712333,0.14536301369863017,0.6849931506849312,0.04605205479452057
OWRufUWhSwM,26,,,,,,,,,,,
OWRufUWhSwM,27,,,,,,,,,,,
OWRufUWhSwM,28,,,,,,,,,,,
OWRufUWhSwM,29,,,,,,,,,,,
OWRufUWhSwM,43,,,,,,,,,,,
OWpSYn40eLc,1,,,,,,,,,,,
OWpSYn40eLc,2,,,,,,,,,,,
OWpSYn40eLc,10,,,,,,,,,,,
OWpSYn40eLc,15,,,,,,,,,,,
OWpSYn40eLc,17,,,,,,,,,,,
OWpSYn40eLc,19,,,,,,,,,,,
OWpSYn40eLc,20,,,,,,,,,,,
OWpSYn40eLc,22,,,,,,,,,,,
OWpSYn40eLc,23,3771565.0,218508.0,5070.0,9735.0,43.09822485207069,0.1523046092184369,0.0,0.19131663326653314,0.0739118236472946,0.7267575150300599,0.14009939879759503
OWpSYn40eLc,24,,,,,,,,,,,
OWpSYn40eLc,25,,,,,,,,,,,
OWpSYn40eLc,26,,,,,,,,,,,
OWpSYn40eLc,27,,,,,,,,,,,
OWpSYn40eLc,28,,,,,,,,,,,
OWpSYn40eLc,29,,,,,,,,,,,
OWpSYn40eLc,43,,,,,,,,,,,
OY_cUBpDoiI,1,,,,,,,,,,,
OY_cUBpDoiI,2,,,,,,,,,,,
OY_cUBpDoiI,10,,,,,,,,,,,
OY_cUBpDoiI,15,,,,,,,,,,,
OY_cUBpDoiI,17,,,,,,,,,,,
OY_cUBpDoiI,19,,,,,,,,,,,
OY_cUBpDoiI,20,,,,,,,,,,,
OY_cUBpDoiI,22,,,,,,,,,,,
OY_cUBpDoiI,23,1093358.0,64225.0,757.0,63436.0,84.8414795244388,0.165,0.025,0.05423000000000001,0.073885,0.8718800000000002,-0.019527
OY_cUBpDoiI,24,,,,,,,,,,,
OY_cUBpDoiI,25,,,,,,,,,,,
OY_cUBpDoiI,26,,,,,,,,,,,
OY_cUBpDoiI,27,,,,,,,,,,,
OY_cUBpDoiI,28,,,,,,,,,,,
OY_cUBpDoiI,29,,,,,,,,,,,
OY_cUBpDoiI,43,,,,,,,,,,,
OZ5kXgYW5cE,1,,,,,,,,,,,
OZ5kXgYW5cE,2,,,,,,,,,,,
OZ5kXgYW5cE,10,,,,,,,,,,,
OZ5kXgYW5cE,15,349321.0,25027.0,210.0,4089.0,119.17619047618993,9.485,0.2175,0.1538924999999999,0.04439250000000003,0.8017124999999998,0.19395049999999994
OZ5kXgYW5cE,17,,,,,,,,,,,
OZ5kXgYW5cE,19,,,,,,,,,,,
OZ5kXgYW5cE,20,,,,,,,,,,,
OZ5kXgYW5cE,22,,,,,,,,,,,
OZ5kXgYW5cE,23,,,,,,,,,,,
OZ5kXgYW5cE,24,,,,,,,,,,,
OZ5kXgYW5cE,25,,,,,,,,,,,
OZ5kXgYW5cE,26,,,,,,,,,,,
OZ5kXgYW5cE,27,,,,,,,,,,,
OZ5kXgYW5cE,28,,,,,,,,,,,
OZ5kXgYW5cE,29,,,,,,,,,,,
OZ5kXgYW5cE,43,,,,,,,,,,,
OZAfse9Pb4c,1,,,,,,,,,,,
OZAfse9Pb4c,2,,,,,,,,,,,
OZAfse9Pb4c,10,,,,,,,,,,,
OZAfse9Pb4c,15,,,,,,,,,,,
OZAfse9Pb4c,17,,,,,,,,,,,
OZAfse9Pb4c,19,,,,,,,,,,,
OZAfse9Pb4c,20,,,,,,,,,,,
OZAfse9Pb4c,22,3655054.0,84048.0,5500.0,8972.0,15.281454545454672,159.31833333333333,5.046666666666667,0.11559666666666663,0.08761333333333327,0.7967883333333331,0.02887766666666666
OZAfse9Pb4c,23,,,,,,,,,,,
OZAfse9Pb4c,24,,,,,,,,,,,
OZAfse9Pb4c,25,,,,,,,,,,,
OZAfse9Pb4c,26,,,,,,,,,,,
OZAfse9Pb4c,27,,,,,,,,,,,
OZAfse9Pb4c,28,,,,,,,,,,,
OZAfse9Pb4c,29,,,,,,,,,,,
OZAfse9Pb4c,43,,,,,,,,,,,
OcT1pSgNARo,1,,,,,,,,,,,
OcT1pSgNARo,2,,,,,,,,,,,
OcT1pSgNARo,10,24678.0,297.0,21.0,54.0,14.142857142857126,9.571428571428571,0.4857142857142857,0.21898095238095236,0.03282857142857142,0.7481904761904762,0.3091838095238094
OcT1pSgNARo,15,,,,,,,,,,,
OcT1pSgNARo,17,,,,,,,,,,,
OcT1pSgNARo,19,,,,,,,,,,,
OcT1pSgNARo,20,,,,,,,,,,,
OcT1pSgNARo,22,,,,,,,,,,,
OcT1pSgNARo,23,,,,,,,,,,,
OcT1pSgNARo,24,,,,,,,,,,,
OcT1pSgNARo,25,,,,,,,,,,,
OcT1pSgNARo,26,,,,,,,,,,,
OcT1pSgNARo,27,,,,,,,,,,,
OcT1pSgNARo,28,,,,,,,,,,,
OcT1pSgNARo,29,,,,,,,,,,,
OcT1pSgNARo,43,,,,,,,,,,,
OlI8r3nNUVw,1,,,,,,,,,,,
OlI8r3nNUVw,2,,,,,,,,,,,
OlI8r3nNUVw,10,,,,,,,,,,,
OlI8r3nNUVw,15,,,,,,,,,,,
OlI8r3nNUVw,17,,,,,,,,,,,
OlI8r3nNUVw,19,,,,,,,,,,,
OlI8r3nNUVw,20,,,,,,,,,,,
OlI8r3nNUVw,22,1775069.0,55761.0,881.0,8339.0,63.29284903518675,0.25142857142857145,0.025714285714285714,0.10723857142857138,0.14801,0.733322857142857,-0.06187214285714284
OlI8r3nNUVw,23,,,,,,,,,,,
OlI8r3nNUVw,24,,,,,,,,,,,
OlI8r3nNUVw,25,,,,,,,,,,,
OlI8r3nNUVw,26,,,,,,,,,,,
OlI8r3nNUVw,27,,,,,,,,,,,
OlI8r3nNUVw,28,,,,,,,,,,,
OlI8r3nNUVw,29,,,,,,,,,,,
OlI8r3nNUVw,43,,,,,,,,,,,
OlIeFVVXRpc,1,,,,,,,,,,,
OlIeFVVXRpc,2,,,,,,,,,,,
OlIeFVVXRpc,10,,,,,,,,,,,
OlIeFVVXRpc,15,,,,,,,,,,,
OlIeFVVXRpc,17,,,,,,,,,,,
OlIeFVVXRpc,19,,,,,,,,,,,
OlIeFVVXRpc,20,,,,,,,,,,,
OlIeFVVXRpc,22,,,,,,,,,,,
OlIeFVVXRpc,23,,,,,,,,,,,
OlIeFVVXRpc,24,,,,,,,,,,,
OlIeFVVXRpc,25,239907.0,2128.0,1663.0,2782.0,1.2796151533373448,0.325,0.0,0.08355,0.20341500000000004,0.7130099999999999,-0.2919899999999997
OlIeFVVXRpc,26,,,,,,,,,,,
OlIeFVVXRpc,27,,,,,,,,,,,
OlIeFVVXRpc,28,,,,,,,,,,,
OlIeFVVXRpc,29,,,,,,,,,,,
OlIeFVVXRpc,43,,,,,,,,,,,
OmTb_ea1K5U,1,,,,,,,,,,,
OmTb_ea1K5U,2,,,,,,,,,,,
OmTb_ea1K5U,10,,,,,,,,,,,
OmTb_ea1K5U,15,,,,,,,,,,,
OmTb_ea1K5U,17,,,,,,,,,,,
OmTb_ea1K5U,19,,,,,,,,,,,
OmTb_ea1K5U,20,,,,,,,,,,,
OmTb_ea1K5U,22,,,,,,,,,,,
OmTb_ea1K5U,23,82336.0,6598.0,40.0,376.0,164.94999999999933,1.0233333333333334,0.07333333333333333,0.23432666666666677,0.05448,0.7112233333333335,0.2840536666666663
OmTb_ea1K5U,24,,,,,,,,,,,
OmTb_ea1K5U,25,,,,,,,,,,,
OmTb_ea1K5U,26,,,,,,,,,,,
OmTb_ea1K5U,27,,,,,,,,,,,
OmTb_ea1K5U,28,,,,,,,,,,,
OmTb_ea1K5U,29,,,,,,,,,,,
OmTb_ea1K5U,43,,,,,,,,,,,
Oo0NJsr5m4I,1,,,,,,,,,,,
Oo0NJsr5m4I,2,,,,,,,,,,,
Oo0NJsr5m4I,10,,,,,,,,,,,
Oo0NJsr5m4I,15,,,,,,,,,,,
Oo0NJsr5m4I,17,,,,,,,,,,,
Oo0NJsr5m4I,19,,,,,,,,,,,
Oo0NJsr5m4I,20,,,,,,,,,,,
Oo0NJsr5m4I,22,,,,,,,,,,,
Oo0NJsr5m4I,23,,,,,,,,,,,
Oo0NJsr5m4I,24,,,,,,,,,,,
Oo0NJsr5m4I,25,5145601.0,38234.0,7372.0,6861.0,5.186380900705421,0.13997477931904162,0.018915510718789406,0.12168978562421186,0.20254224464060538,0.6745233291298861,-0.09520277427490541
Oo0NJsr5m4I,26,,,,,,,,,,,
Oo0NJsr5m4I,27,,,,,,,,,,,
Oo0NJsr5m4I,28,,,,,,,,,,,
Oo0NJsr5m4I,29,,,,,,,,,,,
Oo0NJsr5m4I,43,,,,,,,,,,,
OthEKbkPftk,1,,,,,,,,,,,
OthEKbkPftk,2,,,,,,,,,,,
OthEKbkPftk,10,,,,,,,,,,,
OthEKbkPftk,15,,,,,,,,,,,
OthEKbkPftk,17,,,,,,,,,,,
OthEKbkPftk,19,,,,,,,,,,,
OthEKbkPftk,20,299550.0,686.0,37.0,64.0,18.540540540540515,3.5056818181818183,0.5852272727272727,0.169284090909091,0.022926136363636364,0.8077897727272728,0.24759488636363616
OthEKbkPftk,22,,,,,,,,,,,
OthEKbkPftk,23,,,,,,,,,,,
OthEKbkPftk,24,,,,,,,,,,,
OthEKbkPftk,25,,,,,,,,,,,
OthEKbkPftk,26,,,,,,,,,,,
OthEKbkPftk,27,,,,,,,,,,,
OthEKbkPftk,28,,,,,,,,,,,
OthEKbkPftk,29,,,,,,,,,,,
OthEKbkPftk,43,,,,,,,,,,,
OudFElslbh4,1,,,,,,,,,,,
OudFElslbh4,2,,,,,,,,,,,
OudFElslbh4,10,,,,,,,,,,,
OudFElslbh4,15,,,,,,,,,,,
OudFElslbh4,17,,,,,,,,,,,
OudFElslbh4,19,,,,,,,,,,,
OudFElslbh4,20,,,,,,,,,,,
OudFElslbh4,22,,,,,,,,,,,
OudFElslbh4,23,,,,,,,,,,,
OudFElslbh4,24,,,,,,,,,,,
OudFElslbh4,25,,,,,,,,,,,
OudFElslbh4,26,1738837.0,86547.0,1065.0,7331.0,81.26478873239458,55.32,5.0,0.22721000000000013,0.025050000000000003,0.7477800000000001,0.3145709999999998
OudFElslbh4,27,,,,,,,,,,,
OudFElslbh4,28,,,,,,,,,,,
OudFElslbh4,29,,,,,,,,,,,
OudFElslbh4,43,,,,,,,,,,,
Oz88_p125uM,1,,,,,,,,,,,
Oz88_p125uM,2,,,,,,,,,,,
Oz88_p125uM,10,,,,,,,,,,,
Oz88_p125uM,15,,,,,,,,,,,
Oz88_p125uM,17,,,,,,,,,,,
Oz88_p125uM,19,,,,,,,,,,,
Oz88_p125uM,20,,,,,,,,,,,
Oz88_p125uM,22,,,,,,,,,,,
Oz88_p125uM,23,,,,,,,,,,,
Oz88_p125uM,24,80333.0,106.0,2.0,9.0,53.0,1.0,3.0,0.0,0.0,1.0,0.0
Oz88_p125uM,25,,,,,,,,,,,
Oz88_p125uM,26,,,,,,,,,,,
Oz88_p125uM,27,,,,,,,,,,,
Oz88_p125uM,28,,,,,,,,,,,
Oz88_p125uM,29,,,,,,,,,,,
Oz88_p125uM,43,,,,,,,,,,,
P00HMxdsVZI,1,,,,,,,,,,,
P00HMxdsVZI,2,,,,,,,,,,,
P00HMxdsVZI,10,64963.0,3036.0,61.0,245.0,49.77049180327884,1.68,0.125,0.22862500000000005,0.08158000000000001,0.6898199999999999,0.19523049999999997
P00HMxdsVZI,15,,,,,,,,,,,
P00HMxdsVZI,17,,,,,,,,,,,
P00HMxdsVZI,19,,,,,,,,,,,
P00HMxdsVZI,20,,,,,,,,,,,
P00HMxdsVZI,22,,,,,,,,,,,
P00HMxdsVZI,23,,,,,,,,,,,
P00HMxdsVZI,24,,,,,,,,,,,
P00HMxdsVZI,25,,,,,,,,,,,
P00HMxdsVZI,26,,,,,,,,,,,
P00HMxdsVZI,27,,,,,,,,,,,
P00HMxdsVZI,28,,,,,,,,,,,
P00HMxdsVZI,29,,,,,,,,,,,
P00HMxdsVZI,43,,,,,,,,,,,
P9zl2o3zYkQ,1,,,,,,,,,,,
P9zl2o3zYkQ,2,,,,,,,,,,,
P9zl2o3zYkQ,10,,,,,,,,,,,
P9zl2o3zYkQ,15,,,,,,,,,,,
P9zl2o3zYkQ,17,833131.0,5362.0,399.0,2003.0,13.438596491228056,0.32666666666666666,0.20666666666666667,0.16452,0.11679666666666667,0.7186933333333332,0.10755899999999999
P9zl2o3zYkQ,19,,,,,,,,,,,
P9zl2o3zYkQ,20,,,,,,,,,,,
P9zl2o3zYkQ,22,,,,,,,,,,,
P9zl2o3zYkQ,23,,,,,,,,,,,
P9zl2o3zYkQ,24,,,,,,,,,,,
P9zl2o3zYkQ,25,,,,,,,,,,,
P9zl2o3zYkQ,26,,,,,,,,,,,
P9zl2o3zYkQ,27,,,,,,,,,,,
P9zl2o3zYkQ,28,,,,,,,,,,,
P9zl2o3zYkQ,29,,,,,,,,,,,
P9zl2o3zYkQ,43,,,,,,,,,,,
PD7OWHNAUqY,1,,,,,,,,,,,
PD7OWHNAUqY,2,,,,,,,,,,,
PD7OWHNAUqY,10,,,,,,,,,,,
PD7OWHNAUqY,15,,,,,,,,,,,
PD7OWHNAUqY,17,,,,,,,,,,,
PD7OWHNAUqY,19,,,,,,,,,,,
PD7OWHNAUqY,20,,,,,,,,,,,
PD7OWHNAUqY,22,,,,,,,,,,,
PD7OWHNAUqY,23,,,,,,,,,,,
PD7OWHNAUqY,24,,,,,,,,,,,
PD7OWHNAUqY,25,,,,,,,,,,,
PD7OWHNAUqY,26,,,,,,,,,,,
PD7OWHNAUqY,27,,,,,,,,,,,
